motion_id,motion_topic,policy_id,motion_text_length,speaker,num_tokens,has_entity,motion_text,has_entity_date,has_entity_person,has_entity_event_or_org,aux_numeric_feature,date,date_continuous,motion_priority,party,motion_importance
308,Reduce Spending on Welfare Benefits,6670,72,Iain Duncan Smith,13,True,welfare benefits up-rating bill that the bill be now read a second time.,0,1,1,0.4933179008808892,2013-01-08,0.7272727272727273,important,Con,important
309,Reduce Spending on Welfare Benefits,6670,1165,Karen Bradley,182,True,"welfare up-rating bill (programme) that the following provisions shall apply to the welfare benefits up-rating bill: committal 1. the bill shall be committed to a committee of the whole house. proceedings in committee, on consideration and third reading 2. proceedings in committee, any proceedings on consideration and proceedings on third reading shall be taken in one day in accordance with the following provisions of this order. 3. proceedings in committee and any proceedings on consideration shall (so far as not previously concluded) be brought to a conclusion one hour before the moment of interruption on the day on which proceedings in committee are commenced. 4. proceedings on third reading shall (so far as not previously concluded) be brought to a conclusion at the moment of interruption on that day. 5. standing order no. 83b (programming committees) shall not apply to proceedings in committee, to any proceedings on consideration or to proceedings on third reading. other proceedings 6. any other proceedings on the bill (including any proceedings on consideration of lords amendments or on any further messages from the lords) may be programmed.",0,1,1,0.1848361236948739,2013-01-08,0.7272727272727273,not_important,Con,not_important
310,Reduce Spending on Welfare Benefits,6670,128,Stephen Timms,22,True,"up-rating of certain social security benefits for tax years 2014-15 and 2015-16 amendment 12, page 1, line 4, leave out ‘by 1%’.",1,0,0,-0.8583577801812136,2013-01-21,0.7272727272727273,important,Lab,important
311,Reduce Spending on Welfare Benefits,6670,174,,32,True,up-rating of certain social security benefits for tax years 2014-15 and 2015-16 that clauses 1 to 3 stand part of the bill; and that the schedule be the schedule to the bill.,1,0,1,,2013-01-21,0.7272727272727273,important,,important
312,Reduce Spending on Welfare Benefits,6670,121,Iain Duncan Smith,21,True,up-rating of certain social security benefits for tax years 2014-15 and 2015-16 that the bill be now read the third time.,1,0,1,,2013-01-21,0.7272727272727273,important,Con,important
313,Reduce Spending on Welfare Benefits,6670,1180,Eilidh Whiteford,173,True,"housing benefit (under-occupancy penalty) that this house deplores and opposes the government’s introduction of the housing benefit under-occupancy penalty; believes it to be unjust and unworkable; notes growing public anger at its introduction; believes that the government is showing a reckless lack of care and attention to the consequences of its introduction for low-income households affected by disability; further believes that it will adversely affect, amongst others, families of service personnel, foster families and those struggling with the effects of family breakdown; notes that some parts of the uk will be disproportionately hit because of the mismatch between the available social housing stock and the needs of tenants; further notes that according to the department for work and pensions’ equality impact assessment, 63 per cent of the 660,000 claimants affected by the under-occupancy penalty or their partners are disabled; believes that the measure unfairly penalises tenants in rural and inner-city areas; further believes the under-occupancy penalty will fail to meet its stated objectives; and calls on the government to abandon this policy immediately.",0,1,1,0.1220098146453614,2013-02-27,0.7272727272727273,important,SNP,important
314,Reduce Spending on Welfare Benefits,6670,807,Rachel Reeves,130,True,"housing benefit that this house regrets the pernicious effect on vulnerable and in many cases disabled people of deductions being made from housing benefit paid to working age tenants in the social housing sector deemed to have an excess number of bedrooms in their homes; calls on the government to end these deductions with immediate effect; furthermore calls for any cost of ending them to be covered by reversing tax cuts which will benefit the wealthiest and promote avoidance, and addressing the tax loss from disguised employment in construction; and further calls on the government to use the funding set aside for discretionary housing payments to deal with under-occupation by funding local authorities so that they are better able to help people with the cost of moving to suitable accommodation.",0,1,0,2.5600845382687947,2013-11-12,0.7272727272727273,not_important,Lab,not_important
315,Reduce Spending on Welfare Benefits,6670,1228,Steve Webb,184,True,"housing benefit an amendment, to leave out from “house” to the end of the question and add: “notes the substantial structural deficit which was inherited from the previous government and the need to get the nation’s finances back into shape; further notes the need to bring expenditure on housing benefit under control; further notes that the proposed reversal of this policy would cost the exchequer around half a billion pounds a year; regrets any exaggeration and misrepresentation of the effects of the policy; recognises the inequality of allowing social tenants to receive benefit for a spare bedroom whilst denying this opportunity to private tenants; supports the government’s action to deal with this unfairness whilst protecting vulnerable groups such as pensioners and providing substantial funding through discretionary housing payments to local authorities to support other tenants who would otherwise be adversely affected; further notes the government’s continuing commitment to monitor the effects of the policy and the use of discretionary housing payments; and welcomes the potential beneficial impact of this policy on those living in overcrowded accommodation and the 2.1 million families on waiting lists.’”",0,1,0,-0.0960598997246498,2013-11-12,0.7272727272727273,not_important,LD,not_important
316,Reduce Spending on Welfare Benefits,6670,194,Michael Meacher,30,True,welfare reforms and poverty that this house believes that a commission of inquiry should be established to investigate the impact of the government’s welfare reforms on the incidence of poverty.,0,1,1,1.1492733262856758,2014-01-13,0.7727272727272727,important,Lab,important
317,Reduce Spending on Welfare Benefits,6670,1332,,217,True,"fairness and inequality that this house notes that the united kingdom is one of the most unequal states in the oecd, ranked 28 out of 34 countries for income inequality and the fourth most unequal country in the developed world according to some analyses; further notes that low and middle income families have borne the brunt of the government’s austerity measures; further notes that the government has plans to cut a further £60 billion in public spending over the next four years; further notes that successive governments of all political hues have presided over an underlying trend of rising income inequality since the early 1980s; recognises that men have consistently higher employment rates than women and that women are more likely to work in lower paid, low-skilled occupations; further notes the growing numbers of workers on minimum wage and zero-hours contracts, and that there are more people now in working poverty than out of work poverty; further notes with concern the sharp rise in the number of people relying on foodbanks across the uk, including significant numbers of people in work; and calls on the government to halt its further spending and welfare cuts and to establish a commission of inquiry to investigate the impact of the government’s austerity measures on the incidence of poverty and inequality.",0,1,1,-0.7031764251258874,2014-02-11,0.7727272727272727,important,,important
318,Reduce Spending on Welfare Benefits,6670,620,,111,True,"amendment of the law that,— (1) it is expedient to amend the law with respect to the national debt and the public revenue and to make further provision in connection with finance. (2) this resolution does not extend to the making of any amendment with respect to value added tax so as to provide— (a) for zero-rating or exempting a supply, acquisition or importation; (b) for refunding an amount of tax; (c) for any relief, other than a relief that: (i) so far as it is applicable to goods, applies to goods of every description, and (ii) so far as it is applicable to services, applies to services of every description.",0,1,0,-0.0349884904969617,2014-03-25,0.7727272727272727,not_important,,not_important
319,Reduce Spending on Welfare Benefits,6670,145,George Osborne,22,True,"charter for budget responsibility that the modified charter for budget responsibility, which was laid before this house on 19 march, be approved.",0,1,0,1.77080063563551,2014-03-26,0.7727272727272727,not_important,Con,not_important
320,Reduce Spending on Welfare Benefits,6670,174,George Osborne,26,True,"charter for budget responsibility that the charter for budget responsibility: autumn statement 2014 update, which was laid before this house on 15 december 2014, be approved.",1,1,0,-0.6269670577877674,2015-01-13,0.8181818181818182,important,Con,important
321,Reduce Spending on Welfare Benefits,6670,856,Stewart Hosie,143,True,"the economy at the end of the question to add: “but regret that the measures set out do not adequately meet the challenges facing the majority of people across the uk; call in particular for your government to change course on plans for further austerity spending cuts, to reconsider changes to the welfare state that will hit many of the most vulnerable people in our country and to halt proposals to waste £100 billion on new nuclear weapons at a time when vital public services are being squeezed across the country; and recognise the overwhelming mandate in scotland for both the early implementation, in full, of the smith commission proposals and the delivery of additional powers for the scottish parliament including new powers on job creation, to improve living standards and to protect the welfare state in scotland.”. that the amendment be made.",0,1,1,1.8124485579969287,2015-06-04,0.8181818181818182,important,SNP,important
322,Reduce Spending on Welfare Benefits,6670,902,Stephen Timms,142,True,"welfare reform and work bill that this house, whilst affirming its belief that there should be controls on and reforms to the overall costs of social security, that reporting obligations on full employment, apprenticeships and troubled families are welcome, and that a benefits cap and loans for mortgage interest support are necessary changes to the welfare system, declines to give a second reading to the welfare reform and work bill because the bill will prevent the government from continuing to pursue an ambition to reduce child poverty in both absolute and relative terms, it effectively repeals the child poverty act 2010 which provides important measures and accountability of government policy in relation to child poverty, and it includes a proposal for the work-related activity component of employment and support allowance which is an unfair approach to people who are sick and disabled.",1,1,1,0.7077519354554754,2015-07-20,0.8181818181818182,important,Lab,important
323,Reduce Spending on Welfare Benefits,6670,69,Iain Duncan Smith,14,True,welfare reform and work bill that the bill be now read a second time.,0,1,1,-0.5624667758942676,2015-07-20,0.8181818181818182,important,Con,important
324,Reduce Spending on Welfare Benefits,6670,246,Damian Hinds,35,True,"national insurance contributions (rate ceilings) bill (programme) – tax credits that the draft tax credits (income thresholds and determination of rates) (amendment) regulations 2015, which were laid before this house on 7 september, be approved.",1,1,1,0.632407739055521,2015-09-15,0.8181818181818182,important,Con,important
325,Reduce Spending on Welfare Benefits,6670,156,George Osborne,24,True,"charter for budget responsibility that the charter for budget responsibility: autumn 2015 update which was laid before the house on 12 october, be approved.",1,1,0,0.97255444962673,2015-10-14,0.8181818181818182,important,Con,important
326,Reduce Spending on Welfare Benefits,6670,143,Seema Malhotra,27,True,"tax credits that this house calls on the government to reverse its decision to cut tax credits, which is due to come into effect in april 2016.",1,1,0,0.6218099622171964,2015-10-20,0.8181818181818182,important,Lab,important
327,Reduce Spending on Welfare Benefits,6670,238,Owen Smith,38,True,welfare reform and work bill (programme no. 3) – repeal of tax credits regulations 2015 “(1) the tax credits (income thresholds and determination of rates) (amendment) regulations 2015 are repealed.” that the clause be read a second time.,1,1,1,-1.5702247198904564,2015-10-27,0.8181818181818182,important,Lab,important
328,Reduce Spending on Welfare Benefits,6670,581,Neil Gray,89,True,"welfare reform and work bill (programme no. 3) – tax credit reforms “the measures in this bill and (income thresholds and determination of rates) (amendment) regulations 2015 relating to the award of tax credits and the relevant entitlement within universal credit shall not take effect until the secretary of state has implemented a scheme for full transitional protection for a minimum of three years for all families and individuals currently receiving tax credits before 5 april 2016, such transitional protection to be renewable after three years with parliamentary approval.”",1,1,1,-0.7271371758248686,2015-10-27,0.8181818181818182,not_important,SNP,not_important
329,Reduce Spending on Welfare Benefits,6670,156,Eilidh Whiteford,25,True,"welfare reform and work bill (programme no. 3) – employment and support allowance: work-related activity component 56, page 14, line 15, leave out clause 13",0,1,1,-0.2475186355515047,2015-10-27,0.8181818181818182,not_important,SNP,not_important
330,Reduce Spending on Welfare Benefits,6670,144,Debbie Abrahams,25,True,"welfare reform and work bill (programme no. 3) – universal credit: limited capability for work element 20, page 14, line 39, leave out clause 14",0,1,1,-0.0744334291000462,2015-10-27,0.8181818181818182,not_important,Lab,not_important
331,Reduce Spending on Welfare Benefits,6670,135,Priti Patel,24,True,welfare reform and work bill (programme no. 3) – further provision about social housing rents that the bill be now read the third time.,0,1,1,0.620672097550678,2015-10-27,0.8181818181818182,not_important,Con,not_important
332,Reduce Spending on Welfare Benefits,6670,1663,John Martin McDonnell,280,True,"the economy that this house believes that the government has failed to deliver on its commitment to stand up for working people; notes that the government’s existing plans to cut tax credits will cost more than three million working families an average of £1,300 a year from next april; further notes that 4.1 million children now live in absolute poverty, an increase of 500,000 since 2009-10; notes that in 2014 the uk’s current account deficit reached the highest level ever recorded, at 5.1 per cent; notes that 85 per cent of the money saved from tax and benefit changes in the last parliament came from women; further believes that the government has failed to deliver the more sustainable economy the country needs; notes that, rather than investing in building new homes to cut housing benefit costs, housing investment has been slashed and housing benefit has risen by over £2 billion a year in real terms; notes that the gap between uk productivity per hour worked and the rest of the g7 grew to 20 percentage points in 2014, the widest productivity gap since 1991; believes that further deep cuts to the budget of the department for business, innovation and skills could damage the government’s ability to boost innovation and productivity and could restrict opportunities for british businesses and workers to succeed in the global economy; calls on the government to reverse fully and fairly its plans to cut tax credits from next april; and further calls for the government to invest in growing a more productive economy with a focus on science, technology and green jobs to equip britain for the future and share more fairly the proceeds of growth.",1,1,1,,2015-11-18,0.8181818181818182,important,Lab,important
333,Reduce Spending on Welfare Benefits,6670,187,Owen Smith,32,True,"universal credit work allowance that this house calls on the government to reverse its decision to cut the universal credit work allowance, which is due to come into effect in april 2016.",1,1,0,,2016-01-06,0.8636363636363636,important,Lab,important
334,Reduce Spending on Welfare Benefits,6670,979,John Healey,145,True,"housing benefit and supported housing that this house believes that the government’s planned cuts to housing benefit support for vulnerable people in specialist housing, including the elderly and people who are homeless, disabled or fleeing domestic violence, risk leading to the widespread closure of this accommodation; notes the concern from charities, housing associations, councils and others across the country about the severe effect of these cuts; further notes that supported housing has already suffered as a result of government spending cuts and policy decisions; notes that the planned changes will apply to all new tenancies from april 2016; notes the clear evidence that the government’s proposal to mitigate these cuts with discretionary housing payments will not work; and calls on the government to urgently exempt supported housing from these housing benefit cuts and to consult fully with supported housing providers to safeguard this essential accommodation.",1,1,0,,2016-01-27,0.8636363636363636,important,Lab,important
335,Reduce Spending on Welfare Benefits,6670,146,Priti Patel,21,True,welfare reform and work bill – employment and support allowance: work-related activity component that this house disagrees with lords amendment 8.,0,1,1,,2016-02-23,0.8636363636363636,important,Con,important
336,Reduce Spending on Welfare Benefits,6670,134,Priti Patel,21,True,welfare reform and work bill – universal credit: limited capability for work element that this house disagrees with lords amendment 9.,0,1,1,0.5597904479310398,2016-02-23,0.8636363636363636,not_important,Con,not_important
337,Reduce Spending on Welfare Benefits,6670,88,Priti Patel,16,True,"welfare reform and work bill that this house agrees with lords amendments 1b, 1c and 1d.",0,1,1,1.0807807255546218,2016-03-02,0.8636363636363636,not_important,Con,not_important
338,Reduce Spending on Welfare Benefits,6670,112,Priti Patel,17,True,universal credit: limited capability for work element that this house disagrees with lords amendments 9b and 9c.,0,0,0,0.8339221545489041,2016-03-02,0.8636363636363636,not_important,Con,not_important
339,Reduce Spending on Welfare Benefits,6670,1323,John Martin McDonnell,223,True,"the economy and work amendment (e), at the end of the question to add: “but respectfully regret that the gracious speech fails to deliver for working people, to protect public services and to address the black hole in the public finances; further regret that the government’s economic policy has unfairness at its core and includes tax cuts for the wealthy while failing to deal with inequality; regret the refusal of the scottish government to use its new tax powers to put an end to austerity in scotland; regret that the government is presiding over the worst decade for pay growth in nearly a century; call on the government to adopt labour’s fiscal credibility rule to invest in a sustainable economy for the future and to adopt labour’s tax transparency enforcement programme to tackle tax avoidance; regret that the government has failed to defend the uk steel industry, believe the government should reform the lesser duty rule and call on the government to give parliament a vote on giving china market economy status and to adopt labour’s 4 point plan to save the steel industry as a part of a long-term industrial strategy; further call on the government to reverse the cuts to universal credit work allowances; and call on the government to abandon its misguided proposals to repeal the human rights act 1998.”.",1,1,1,,2016-05-26,0.8636363636363636,important,Lab,important
340,Reduce Spending on Welfare Benefits,6670,794,Owen Smith,118,True,disability employment gap that this house regrets the government's lack of progress towards halving the disability employment gap; further regrets that the government has not yet published its white paper on improving support for disabled people; notes with concern that commitments made in the autumn statement 2015 to help more disabled people through access to work and expanding fit for work have not materialised; further notes that the government is reducing funding for specialist support for claimants with health conditions and disabilities through the work and health programme; and calls on the government to reverse cuts to the work-related activity component of employment and support allowance and universal credit work allowances that risk widening the disability employment gap.,1,1,0,-0.070165711458647,2016-06-08,0.8636363636363636,important,Lab,important
341,Reduce Spending on Welfare Benefits,6670,1361,Grahame Morris,211,True,"supported housing: benefit that this house notes that the government intends to cut housing benefit for vulnerable people in specialist housing, including elderly people and people who are homeless, disabled or fleeing domestic violence; believes that this will have harmful effects on current and future tenants of these specialist housing schemes; further notes that there is already a significant shortfall in this type of housing provision across the country; notes that charities, housing associations, councils and others have made government ministers aware of the damaging impact these cuts will have on tenants and the financial viability of these schemes and that the government’s proposal to mitigate these cuts with discretionary housing payments will not compensate for these cuts; notes that the government’s own evidence review into the impact of its decision, commissioned in december 2015, has yet to be published; notes that the government has postponed the implementation of these cuts for new tenants to april 2017 but plans to fully roll out its planned cuts to housing benefit in april 2018; and therefore calls on the government to exempt supported housing from its planned housing benefit cuts and to consult fully with supported housing providers to identify ways in which all vulnerable people who need supported housing can access it.",1,1,0,-1.6609609335159914,2016-07-20,0.8636363636363636,important,Lab,important
342,Reduce Spending on Welfare Benefits,6670,378,John Martin McDonnell,59,True,"charter for budget responsibility that this house calls on the government to withdraw the charter for budget responsibility: autumn 2015 update, which was laid before this house on 12 october 2015, and to lay before the house at the earliest opportunity an alternative update which provides the basis for stabilising the uk economy and providing long-term investment for growth.",1,1,0,0.4296182191325858,2016-07-20,0.8636363636363636,important,Lab,important
343,Reduce Spending on Welfare Benefits,6670,483,John Martin McDonnell,71,True,"autumn statement distributional analysis, universal credit and esa that this house notes with concern the £3.4 billion reductions to the work allowance element of universal credit and the £1.4 billion reductions to employment and support allowance; calls on the government to reverse those reductions; and further calls on the government to reintroduce detailed distributional analysis for the autumn statement and all further financial statements, as was done between 2010 and 2015.",1,1,0,0.2076876871631111,2016-11-16,0.8636363636363636,important,Lab,important
344,Schools - Greater Autonomy,1074,680,Stephen Dorrell,115,True,"school standards and framework bill – infant class sizes .--(1) this section applies to any local education authority where the average infant class sizes in their area is a number at least three below the limit currently specified for the size of infant classes at maintained schools in their area imposed by regulations set out in accordance with section 1, and where there are no infant classes at maintained schools whose size is more than five above the limit referred to above. (2) local education authorities to which subsection (1) applies shall be exempted from the requirements of section 1 (4) and the requirements of section 2.' that the clause be read a second time.",0,1,1,0.2715788371953734,1998-03-11,0.0454545454545454,important,Con,important
345,Schools - Greater Autonomy,1074,4445,Stephen Dorrell,760,True,"grant maintained schools (1) where a school is a grant maintained school within the meaning of the education act 1996 at the beginning of the 1998–99 school year— (a) the provisions of this clause shall have effect for prescribing the procedure for altering the school's status so that it is no longer a grant maintained school; and(b) the status of the school as a grant maintained school shall not be so altered except in accordance with the provisions of this clause. (2) the secretary of state may by regulations make provision for ballots of parents to be held, at their request, for determining whether the grant maintained school to which such a ballot relates should retain its status as a grant maintained school. (3) ballot regulations may make provision— (a) for determining the parents who are eligible to request and vote in a ballot under this section, provided that such determination shall include only parents of children for the time being in the school or who have accepted an offer of a place in the school; (b) requiring a request for such a ballot to be made by means of a petition signed by such number eligible parents as may be specified in or determined in accordance with the regulations; (c) prescribing the form of any petition and other requirements (whether as to the procedure to be followed or otherwise) which are to be complied with in relation to any such petition; (d) prescribing the body (""the designated body"") to which any such petition is to be sent and which, under arrangements made by secretary of state, is to— (i) make the arrangements for the holding of ballots under this section, and (ii) discharge such other functions with respect to such petitions and the holding of such ballots as may be prescribed (which may include the determination of any question arising as to the validity of any request for a ballot); (e) requiring prescribed bodies or persons, or bodies or persons falling within any prescribed category— (i) to provide the designated body or any other person with any prescribed information requested by that body or person, or (ii) to publish prescribed information in such manner as may be prescribed; (f) prescribing the terms of the question on which a ballot under this section is to be held and the manner in which such a ballot is to be conducted; (g) specify how the result of such a ballot is to be ascertained; (h) enabling the secretary of state, in any prescribed circumstances, to declare a previous ballot under this section void and require the holding of a fresh ballot; (i) requiring anything falling to be done under the regulations to be done within such period as may be specified in or determined in accordance with the regulations; (4) ballot regulations may provide for a request for a ballot under this section to be made, in any prescribed circumstances, by means of two or more petitions. (5) the information required to be provided in pursuance of subsection (3)(e) may include the names and addresses of parents of any prescribed description. (6) where— (a) a ballot has been held under this section, and (b) the result of the ballot was to the effect that the schools or school in question should retain grant-maintained status, no further ballot relating to the schools or school shall be held under this section within five years. (7) an authority or body to whom this subsection applies shall not— (a) publish any material which, in whole or in part, appears designed to influence the result of a ballot under this section, o (b) give any financial or other assistance to a person for the publication of material, which the authority or body are prohibited by this subsection from publishing themselves, o (c) otherwise incur any expenditure, or give any assistance, for the purpose of influencing the outcome of a ballot under this section. (8) subsection (7) applies to— (a) any local education authority, and (b) the governing body of any maintained school within the meaning of section 95 and in the case of the governing body of such a school which has a delegated budget within the meaning of part ii of this act (or, in relation to any time before the appointed day, part ii of the education act 1996) the reference to expenditure in subsection (7)(c) is to expenditure out of the school's budget share. (9) in this section, ""ballot regulations"" means regulations made under this section.' that the clause be read a second time.",1,1,1,-1.2767485758203094,1998-03-11,0.0454545454545454,important,Con,important
346,Schools - Greater Autonomy,1074,102,Don Foster,20,True,"code of practice amendment no. 147, in page 67, line 40, leave out from 'ability' to 'any' in line 43.",0,0,0,-1.0810565404082624,1988-03-24,-0.4090909090909091,not_important,LD,not_important
347,Schools - Greater Autonomy,1074,3082,Kali Mountford,520,True,"abolition of corporal punishment in schools etc. .--(1) for section 548 of the education act 1996 there shall be substituted-- ""no right to give corporal punishment .--(1) corporal punishment given by, or on the authority of, a member of staff to a child-- (a) for whom education is provided, at any school, or (b) for whom education is provided, otherwise than at school, under any arrangements made by a local education authority, or (c) for whom specified nursery education is provided otherwise than at school, cannot be justified in any proceedings on the ground that it was given in pursuance of a right exercisable by the member of staff by virtue of his position as such. (2) subsection (1) applies to corporal punishment so given to a child at any time, whether at the school or other place at which education is provided for the child, or elsewhere. (3) the following provisions have effect for the purposes of this section. (4) any reference to giving corporal punishment to a child is to doing anything for the purpose of punishing that child (whether or not there are other reasons for doing it) which, apart from any justification, would constitute battery. (5) however, corporal punishment shall not be taken to be given to a child by virtue of anything done for reasons that include averting-- (a) an immediate danger of personal injury to, or (b) an immediate danger to the property of, any person (including the child himself). (6) ""member of staff"", in relation to the child concerned, means-- (a) any person who works as a teacher at the school or other place at which education is provided for the child, or (b) any other person who (whether in connection with the provision of education for the child or otherwise)-- (i) works at that school or place, or (ii) otherwise provides his services there (whether or not for payment), and has lawful control or charge of the child. (7) ""child"" (except in subsection (8)) means a person under the age of 18. (8) ""specified nursery education"" means full-time or part-time education suitable for children who have not attained compulsory school age which is provided-- a) by a local education authority; or (b) by any other person-- (i) who is (or is to be) in receipt of financial assistance given by such an authority and whose provision of nursery education is taken into account by the authority in formulating proposals for the purposes of section 110(2)(a) of the school standards and framework act 1998, or (ii) who is (or is to be) in receipt of grants under section 1 of the nursery education and grant-maintained schools act 1996; or (c) (otherwise than as mentioned in paragraph (a) or (b)) in any educational institution which would fall within section 4(1) above (definition of ""school"") but for the fact that it provides part-time, rather than full-time, primary education."" (2) the following provisions of the education act 1996, namely-- (a) section 549 (interpretation of section 548), and (b) section 550 (no avoidance of section 548 by refusing admission to school etc.), shall cease to have effect.'.",1,1,1,,1988-03-24,-0.4090909090909091,important,Lab,important
348,Schools - Greater Autonomy,1074,443,John Bercow,64,True,"grammar schools: retention of selective admission arrangements () in the school standards and framework act 1998 (a) in section 104 (designation of grammar schools), omit subsection (4) (b) omit sections 105 to 108 (procedure for ballots to determine retention or discontinuance of selective admission arrangements) and (c) in section 109 (proposals by governing body to and selective admission arrangements) omit subsections (3)(b) and (4).'.",1,1,1,-0.039555153856655,2000-06-27,0.1363636363636363,important,Con,important
349,Schools - Greater Autonomy,1074,803,Phil Willis,128,True,"education bill — power of school to innovate without permission of the secretary of state (no. 2) (1) this section has effect notwithstanding anything in sections 1 to 4 of this act. (2) a maintained school governing body may resolve to implement an innovative project which in the opinion of the governing body contributes to the raising of educational standards achieved by registered pupils at the school (3) subject to subsection (4), the governing body may resolve to exempt, relax or modify any innovative project from any requirement imposed by education legislation on the governing body. (4) the secretary of state shall by order designate any requirement imposed by education legislation on a school governing body as not subject to exemption, relaxation or modification by the governing body.",0,1,1,0.6815006973726244,2002-02-05,0.2272727272727272,important,LD,important
350,Schools - Greater Autonomy,1074,1136,Frank Dobson,185,True,"education bill — no requirements of attendance at a place of religious worship (1) it shall not be required, as a condition of a pupil being admitted to a maintained school, that: (a) he must attend or abstain from attending a place of religious worship; (b) his parents or guardians must attend or abstain from attending a place of religious worship. (c) the pupil, his parent(s) or guardian(s) belong to any particular faith or denomination. (2) the local education authority after consultation with the admission forum may by regulation authorise that, notwithstanding (1) a maintained school may admit between 20 per cent. and 75 per cent. of pupils who have a particular faith or denomination. (3) where the local education authority is informed that there are insufficient applications to a particular maintained school to fill the available places, the local education authority may after consultation with the admission forum authorise an increase up to 100 per cent. in the numbers of pupils admitted who are of the particular faith or denomination of the maintained school in question.'. that the clause be read a second time.",0,1,1,0.0283183761304611,2002-02-06,0.2272727272727272,important,Lab,important
351,Schools - Greater Autonomy,1074,1216,Phil Willis,199,True,"education bill — no requirements of attendance at a place of religious worship (no. 2) (1) it shall not be required, as a condition of a pupil being admitted to a maintained school, that: (a) he must attend or abstain from attending a place of religious worship; (b) his parents or guardians must attend or abstain from attending a place of religious worship; (c) the pupil, his parent(s) or guardian(s) belong to a particular faith or denomination. (2) the local education authority after consultation with the admission forum may by regulation authorise that, notwithstanding (1) a maintained school may admit between 20 per cent. and 75 per cent. of pupils who have a particular faith or denomination. (3) where the local education authority is informed that there are sufficient applications to a particular maintained school to fill the available places, the local education authority may after consultation with the admission forum authorise an increase up to 100 per cent. in the numbers of pupils admitted who are of the particular faith or denomination of the maintained school in question. (4) this section shall only have effect in respect of schools established after the coming into force of this act.'.",0,1,1,0.0297561394957451,2002-02-06,0.2272727272727272,important,LD,important
352,Schools - Greater Autonomy,1074,375,Phil Willis,60,True,education bill — selection by aptitude (1) the school standards and framework act 1998 (c. 59) is amended as follows. (2) clause 99 (general restriction on selection by ability or aptitude) is amended by leaving out subsection (4)(b). (3) clause 102 (permitted selection: aptitude for particular subjects.) shall cease to have effect.'. that the clause be read a second time.,1,1,1,0.9382838059759976,2002-02-06,0.2272727272727272,important,LD,important
353,Schools - Greater Autonomy,1074,112,David Miliband,19,True,education bill – academies lords amendment: no. 37. that this house agrees with the lords in the said amendment.,0,1,1,-0.5160447282173739,2002-07-15,0.2272727272727272,not_important,Lab,not_important
354,Schools - Greater Autonomy,1074,288,Ruth Kelly,45,True,"education and inspections bill [relevant documents: the first report from the education and skills committee, session 2005–06, hc 633, the schools white paper: higher standards, better schools for all, and the government's reply thereto, cm 6747.] that the bill be now read a second time.",1,1,1,,2006-03-15,0.4090909090909091,important,Lab,important
355,Schools - Greater Autonomy,1074,1191,Ian Cawsey,189,True,education and inspections bill (programme) that the following provisions shall apply to the education and inspections bill: committal 1. the bill shall be committed to a standing committee. proceedings in standing committee 2. proceedings in the standing committee shall (so far as not previously concluded) be brought to a conclusion on thursday 11th may 2006. 3. the standing committee shall have leave to sit twice on the first day on which it meets. consideration and third reading 4. proceedings on consideration and third reading shall be completed in two days. 5. proceedings on consideration shall (so far as not previously concluded) be brought to a conclusion two hours before the moment of interruption on the second day of proceedings. 6. proceedings on third reading shall (so far as not previously concluded) be brought to a conclusion at the moment of interruption on that day. 7. standing order no. 83b (programming committees) shall not apply to proceedings on consideration and third reading. other proceedings 8. any other proceedings on the bill (including any proceedings on consideration of lords amendments or on any further messages from the lords) may be programmed.,1,1,1,-0.4622752887050425,2006-03-15,0.4090909090909091,not_important,Lab,not_important
356,Schools - Greater Autonomy,1074,428,John Grogan,69,True,ballot of parents on change of category from community school to foundation school (1) a proposal for a prescribed alteration involving a change of category from community school to foundation school may be implemented only if the proposal has been approved by a ballot of parents of pupils attending the school to which the proposal relates. (2) the secretary of state may make regulations about ballots under subsection (1).'.,0,1,0,,2006-05-23,0.4090909090909091,not_important,Lab,not_important
357,Schools - Greater Autonomy,1074,603,Nick Gibb,96,True,"duty to encourage schools to become self-governing and to acquire a trust (1) a person to whom this section applies shall ensure that their functions relating to maintained schools are (so far as they are capable of being exercised) exercised with a view to encouraging all maintained schools to become self-governing, and to acquire a foundation. (2) in this section ""self-governing"" in relation to a maintained school means a foundation, voluntary aided or foundation special school, or an academy. (3) this section applies to— (a) a local education authority in england; (b) the secretary of state.'.",0,0,0,-0.3091721234686393,2006-05-23,0.4090909090909091,not_important,Con,not_important
358,Schools - Greater Autonomy,1074,291,John Hayes,52,True,acceptance of school rules a condition of admission an admission authority may make it a condition of a child's admission to a school that the parent of a child agrees to secure compliance with any school rules made by the headteacher of that school.'. that the clause be read a second time.,0,0,0,0.2221337716337128,2006-05-23,0.4090909090909091,not_important,Con,not_important
359,Schools - Greater Autonomy,1074,362,John Hayes,59,True,restrictions on special school closures (1) no special school shall be closed by a local education authority without the consent of the secretary of state. (2) the secretary of state shall only consent to the closure of a special school if there are places at nearby special schools in sufficient number and sufficient quality to replace the school adequately.'.,0,1,0,-0.4787486216634773,2006-05-24,0.4090909090909091,not_important,Con,not_important
